업체명,노선번호,노선유형,정류소명,정류소ID,전체 승차 건수,초승 건수,환승 건수,전체 하차 건수,하차 건수,미태그 건수,lon,lat
용남고속,99_2,일반형시내버스,농수산물사거리,201000382,2518,2492,26,540,540,0,127.02842959999998,37.25264499
용남고속,99_2,일반형시내버스,권선보성.두산동아.신우아파트,201000383,1846,1816,30,227,227,0,127.0272837,37.25007778
용남고속,99_2,일반형시내버스,권선보성.두산동아.신우아파트,201000384,217,163,54,2111,2111,0,127.0273412,37.25097769
용남고속,9_1,일반형시내버스,능실마을15단지.금호어울림아파트,201000402,1459,1418,41,1297,1297,0,126.9543057,37.25886302
용남고속,99_2,일반형시내버스,권선자이.e편한세상,201000403,460,443,17,2157,2157,0,127.0286736,37.25382411
용남고속,9_1,일반형시내버스,호매실마을14단지.장애인종합복지관,201000408,26,15,11,553,553,0,126.9571692,37.26274247
용남고속,9_1,일반형시내버스,호매실마을14단지.장애인종합복지관,201000409,1200,1128,72,94,94,0,126.9574307,37.26284511
용남고속,9_1,일반형시내버스,수원시보훈회관.호매실마을13단지,201000410,207,99,108,484,484,0,126.957331,37.26514791
용남고속,9_1,일반형시내버스,호매실마을13단지.수원시보훈회관,201000411,735,676,59,138,138,0,126.9576414,37.26534166
용남고속,9,일반형시내버스,모아미래도아파트.칠보마을5단지,201000412,1380,1271,109,3032,3032,0,126.9409662,37.27432454
용남고속,9,일반형시내버스,금곡동주민센터.호매실파출소,201000415,1157,1040,117,1372,1372,0,126.952916,37.27405294
용남고속,99_2,일반형시내버스,수원아이파크시티.선일초교,201000430,2382,625,1757,1905,1905,0,127.028889,37.24727379
제부여객,1004,좌석형시내버스,동남아파트,201000431,98,70,28,6,6,0,127.0003449,37.26113802
제부여객,1004,좌석형시내버스,동남아파트,201000432,3,3,0,395,395,0,127.000468,37.2608466
용남고속,9_1,일반형시내버스,능실초등학교,201000435,20,9,11,902,902,0,126.956963,37.26019722
용남고속,9_1,일반형시내버스,능실초등학교,201000436,879,825,54,36,36,0,126.9572144,37.26036743
용남고속,9_1,일반형시내버스,호매실스위첸19단지.능실마을22단지,201000438,1725,1684,41,57,57,0,126.9598817,37.25874128
용남고속,9_1,일반형시내버스,호매실스위첸19단지.능실마을22단지,201000439,25,22,3,997,997,0,126.9602657,37.25859878
용남고속,9_1,일반형시내버스,능실마을20단지,201000440,24,22,2,289,289,0,126.9621744,37.25748011
용남고속,88_1,일반형시내버스,서부공영차고지,201000445,105,91,14,687,687,0,126.962755,37.25547017
용남고속,88_1,일반형시내버스,서부공영차고지,201000446,684,627,57,13,13,0,126.9629544,37.25531205
용남고속,88_1,일반형시내버스,능실마을21단지.수원여대입구,201000447,263,230,33,1375,1375,0,126.9619426,37.2543164
용남고속,88_1,일반형시내버스,능실마을21단지.수원여대입구,201000448,1266,1066,200,68,68,0,126.9620527,37.25422066
제부여객,150,일반형시내버스,호매실도서관,201000453,5,3,2,396,396,0,126.9588677,37.26626705
제부여객,150,일반형시내버스,호매실마을13단지.호매실도서관,201000454,388,380,8,19,19,0,126.9591174,37.26610776
용남고속,9_1,일반형시내버스,호매실쌍용아파트,201000455,45,39,6,609,609,0,126.9512883,37.26803555
용남고속,9_1,일반형시내버스,능실마을20단지,201000458,381,358,23,3,3,0,126.9623631,37.25782971
용남고속,88_1,일반형시내버스,수원센트럴타운3단지,201000474,434,326,108,159,159,0,127.0037705,37.26119259
용남고속,88_1,일반형시내버스,수원센트럴타운3단지,201000475,436,421,15,1275,1275,0,127.0040458,37.2613441
제부여객,1004,좌석형시내버스,서수원주민편익시설,201000488,44,15,29,13,13,0,126.972375,37.24860669
용남고속,9,일반형시내버스,호매실입구(구운동),201000500,113,71,42,1149,1149,0,126.9664666,37.27384691
제부여객,51,일반형시내버스,평동동남아파트,201000544,12,10,2,42,42,0,126.9992477,37.26275759
용남고속,9,일반형시내버스,호매실입구(탑동),201000579,97,63,34,207,207,0,126.9660074,37.27356326
용남고속,92,일반형시내버스,세곡사거리,201000582,144,134,10,972,972,0,127.0108046,37.26721554
제부여객,51,일반형시내버스,수원역환승센터(2승강장),201000588,785,314,471,409,409,0,126.9992795,37.26540386
제부여객,1004,좌석형시내버스,수원역환승센터(4승강장),201000590,14374,9245,5129,21619,21619,0,126.9989374,37.26520446
용남고속,88_1,일반형시내버스,경기소방본부,202000002,1270,1174,96,2576,2576,0,127.03608429999998,37.25558624
용남고속,92,일반형시내버스,수원시청.수원일자리센터,202000003,6197,5343,854,2233,2233,0,127.02794070000002,37.26284431
용남고속,88_1,일반형시내버스,아주대학교입구,202000004,949,431,518,2398,2398,0,127.0439108,37.27587818
용남고속,88_1,일반형시내버스,아주대.아주대학교병원,202000005,4372,2898,1474,13480,13480,0,127.0437249,37.27861853
용남고속,9,일반형시내버스,경기문화재단.매탄주공4.5단지,202000006,4349,2957,1392,3996,3996,0,127.03697959999998,37.26598392
제부여객,51,일반형시내버스,수원시청역10번출구.국민연금공단.경인일보,202000009,211,186,25,480,480,0,127.0343621,37.26123622
용남고속,92,일반형시내버스,수원시청역8번출구.씨네파크.헌혈의집,202000010,9204,8327,877,11589,11589,0,127.0324467,37.26378667
용남고속,92,일반형시내버스,중소기업은행,202000011,6210,5221,989,10668,10668,0,127.0333947,37.26623723
용남고속,92,일반형시내버스,뉴코아아울렛,202000019,10219,9430,789,5523,5523,0,127.03355220000002,37.26552537
용남고속,92,일반형시내버스,수원시청역9번출구.국민연금공단,202000020,8378,6600,1778,9463,9463,0,127.0325139,37.26287661
용남고속,99_2,일반형시내버스,수원시청역2번출구.벽산그랜드코아,202000021,2143,1939,204,2377,2377,0,127.031487,37.26023684
용남고속,9,일반형시내버스,인계동행정복지센터.KBS수원센터,202000023,2409,2035,374,7393,7393,0,127.0283785,37.26799549
용남고속,9,일반형시내버스,인계동파밀리에아파트,202000024,1573,1439,134,3043,3043,0,127.0227278,37.26944558
용남고속,9,일반형시내버스,인계동파밀리에아파트,202000025,3680,3559,121,1530,1530,0,127.0226738,37.26967558
용남고속,9,일반형시내버스,인계동행정복지센터.KBS수원센터.경기도노인회관,202000026,4767,4578,189,2008,2008,0,127.02855890000002,37.26824774
제부여객,51,일반형시내버스,수원시청역1번출구.국민연금공단.경인일보,202000027,592,540,52,535,535,0,127.0332715,37.2611226
용남고속,88_1,일반형시내버스,효성초등학교,202000032,665,536,129,1550,1550,0,127.0395902,37.28206662
용남고속,8800,직행좌석형시내버스,수원월드컵경기장.동성중학교,202000033,1565,1481,84,3621,3621,0,127.03517759999998,37.28539527
용남고속,99_2,일반형시내버스,수원시평생학습관.우만주공아파트,202000034,2696,2472,224,2323,2323,0,127.02984920000002,37.29074949
용남고속,99_2,일반형시내버스,수원시평생학습관.우만주공아파트,202000035,1508,1039,469,2186,2186,0,127.03008590000002,37.29087414
용남고속,99_2,일반형시내버스,여권민원실.풍림아파트,202000036,1275,1144,131,1823,1823,0,127.0335333,37.28755753
용남고속,8800,직행좌석형시내버스,수원월드컵경기장.동성중학교,202000037,4105,3903,202,1465,1465,0,127.03606840000002,37.28500483
용남고속,88_1,일반형시내버스,효성초등학교,202000038,1634,1030,604,1210,1210,0,127.0396347,37.28233601
용남고속,88_1,일반형시내버스,창현고교.아주대학교.유신고교,202000039,1056,921,135,495,495,0,127.0421544,37.28085557
용남고속,9,일반형시내버스,뉴코아아울렛.중소기업은행,202000040,3359,2956,403,7766,7766,0,127.0329778,37.26692213
용남고속,88_1,일반형시내버스,수원월드컵경기장.아름학교,202000041,325,302,23,212,212,0,127.0408134,37.28773677
용남고속,88_1,일반형시내버스,수원월드컵경기장.아름학교,202000042,350,331,19,790,790,0,127.0404097,37.28678688
용남고속,8800,직행좌석형시내버스,우만동4단지,202000053,5485,4406,1079,253,253,0,127.0309214,37.29224834
용남고속,99_2,일반형시내버스,여권민원실.풍림아파트,202000054,2470,2318,152,828,828,0,127.0331201,37.28746627
용남고속,88_1,일반형시내버스,창현고교.아주대학교.유신고교,202000061,267,215,52,2309,2309,0,127.0421848,37.28055563
용남고속,88_1,일반형시내버스,임광아파트.야외음악당,202000074,1009,934,75,1401,1401,0,127.0370174,37.25763589
용남고속,88_1,일반형시내버스,경기도문화의전당.두산위브아파트,202000075,516,409,107,4431,4431,0,127.0389137,37.26215267
용남고속,88_1,일반형시내버스,자유총연맹,202000076,1041,624,417,1015,1015,0,127.0398017,37.264197
용남고속,92,일반형시내버스,권선초교,202000077,3900,3812,88,1492,1492,0,127.0227291,37.2641312
용남고속,92,일반형시내버스,화서위브하늘채,202000096,90,85,5,1196,1196,0,126.9986949,37.28901162
용남고속,92,일반형시내버스,수원중학교,202000103,80,57,23,336,336,0,127.0182155,37.26510795
용남고속,88_1,일반형시내버스,수원역.AK플라자,202000105,11859,6070,5789,2887,2887,0,127.0014835,37.2649378
용남고속,88_1,일반형시내버스,수원역.AK플라자,202000106,48923,20707,28216,17153,17153,0,127.0009035,37.26736535
화성여객(주),720_3,일반형시내버스,글로벌청소년드림센터.경기도지사공관,202000204,49,47,2,11,11,0,127.00605729999998,37.28217974
용남고속,9,일반형시내버스,가족여성회관.이춘택병원.수원농협,202000206,1675,984,691,1399,1399,0,127.0142639,37.27159298
용남고속,9,일반형시내버스,매교다리,202000207,4480,1940,2540,3137,3137,0,127.016805,37.27168125
용남고속,88_1,일반형시내버스,수원역.노보텔수원,202000208,34512,13605,20907,64777,64777,0,126.9996078,37.26811186
용남고속,9,일반형시내버스,향교.팔달보건소.중앙침례교회,202000212,1045,846,199,1166,1166,0,127.0121329,37.27065612
용남고속,9,일반형시내버스,세무서.도청입구.신용회복위원회,202000213,6121,5030,1091,2416,2416,0,127.0077627,37.26897683
용남고속,9,일반형시내버스,세무서.도청입구.신용회복위원회,202000214,5022,3640,1382,13501,13501,0,127.0070258,37.26894987
용남고속,9,일반형시내버스,향교.팔달보건소.중앙침례교회,202000215,840,700,140,1618,1618,0,127.0117383,37.27071922
용남고속,9,일반형시내버스,가족여성회관.이춘택병원.해움미술관.수원농협,202000216,2517,1986,531,4261,4261,0,127.0152111,37.27225063
용남고속,92,일반형시내버스,경기도청오거리,202000218,653,573,80,348,348,0,127.0090773,37.26852991
용남고속,9,일반형시내버스,수원역.AK플라자,202000219,35859,19561,16298,34453,34453,0,127.0009335,37.26745951
용남고속,9,일반형시내버스,매산시장,202000224,22596,11402,11194,6958,6958,0,127.0034063,37.26731374
용남고속,88_1,일반형시내버스,수원역.역전시장,202000225,1344,643,701,9035,9035,0,127.0018454,37.26511559
용남고속,9,일반형시내버스,동수원우체국.삼성래미안,203000002,7433,6694,739,4799,4799,0,127.03333870000002,37.26709323
용남고속,9,일반형시내버스,영통역7번출구.영덕고등학교,203000018,10458,4382,6076,7571,7571,0,127.0697366,37.25252303
용남고속,9,일반형시내버스,e편한세상,203000019,940,885,55,1220,1220,0,127.0527999,37.27060944
용남고속,92_1,일반형시내버스,영통구청,203000024,1343,1250,93,1658,1658,0,127.04310929999998,37.25996301
용남고속,92_1,일반형시내버스,매탄고등학교.매탄위브하늘채,203000025,701,681,20,1344,1344,0,127.0435277,37.26232358
용남고속,92_1,일반형시내버스,매탄고등학교.그린빌주공1.2단지,203000026,1176,1153,23,637,637,0,127.0438659,37.26246762
용남고속,92_1,일반형시내버스,영통구청.상지문고,203000027,2345,2223,122,1182,1182,0,127.0434185,37.26008534
제부여객,51,일반형시내버스,경희대정문,203000037,419,392,27,327,327,0,127.0785262,37.24779039
용남고속,88_1,일반형시내버스,경기도경제과학진흥원,203000040,1167,1090,77,196,196,0,127.0452679,37.2912455
용남고속,88_1,일반형시내버스,경기도경제과학진흥원,203000043,380,329,51,2680,2680,0,127.045502,37.29081973
용남고속,9,일반형시내버스,원천삼성아파트,203000047,2432,2386,46,1742,1742,0,127.06060890000002,37.26522663
용남고속,9,일반형시내버스,무궁화전자,203000048,4264,4178,86,5152,5152,0,127.0637997,37.26179566
용남고속,9,일반형시내버스,대광빌리지,203000049,67,50,17,1332,1332,0,127.0651322,37.25896162
용남고속,9,일반형시내버스,지역난방공사.신나무실쌍용아파트,203000050,2342,1396,946,3070,3070,0,127.0662202,37.25663693
용남고속,9,일반형시내버스,지역난방공사.신나무실쌍용아파트,203000052,3972,3542,430,3040,3040,0,127.0659493,37.25645276
용남고속,9,일반형시내버스,대광빌리지,203000053,1799,1767,32,1126,1126,0,127.0648508,37.25904039
용남고속,9,일반형시내버스,무궁화전자,203000054,3617,3559,58,2366,2366,0,127.06354170000002,37.26183392
용남고속,9,일반형시내버스,원천삼성아파트,203000055,2191,2123,68,3094,3094,0,127.0608116,37.26489314
용남고속,88_1,일반형시내버스,매탄2동주민센터,203000056,435,405,30,848,848,0,127.0460701,37.27250434
용남고속,88_1,일반형시내버스,매탄2동주민센터.매탄시장입구,203000057,1203,1053,150,640,640,0,127.0454275,37.27258567
용남고속,88_1,일반형시내버스,삼성1차아파트,203000063,6448,5650,798,1188,1188,0,127.0410044,37.26612681
용남고속,G5100,직행좌석형시내버스,극동.풍림아파트,203000065,2301,1317,984,1716,1716,0,127.0688132,37.24927391
용남고속,88_1,일반형시내버스,아주대.아주대학교병원,203000066,13181,11035,2146,3276,3276,0,127.0439446,37.27872671
용남고속,88_1,일반형시내버스,아주대학교입구,203000067,4649,2929,1720,3128,3128,0,127.044118,37.27595264
용남고속,88_1,일반형시내버스,구법원사거리,203000068,9705,4742,4963,3664,3664,0,127.0472182,37.27396825
제부여객,15_1,일반형시내버스,KT동수원지사,203000069,2754,1984,770,995,995,0,127.051131,37.27361428
제부여객,15_1,일반형시내버스,남부경찰서.매원초교.성일아파트,203000070,889,782,107,488,488,0,127.05547620000002,37.27254075
제부여객,15_1,일반형시내버스,광교호수공원입구.원천교사거리,203000071,821,628,193,526,526,0,127.0596402,37.27095478
제부여객,15_1,일반형시내버스,원천주공2단지,203000072,1345,1232,113,398,398,0,127.062856,37.26972165
용남고속,G5100,직행좌석형시내버스,영통역8번출구,203000074,6354,4601,1753,5652,5652,0,127.0718481,37.25237172
용남고속,G5100,직행좌석형시내버스,청명역4번출구,203000075,764,523,241,1945,1945,0,127.07744479999998,37.25827906
화성여객(주),720_3,일반형시내버스,청명역6번출구.황골주공1단지,203000076,604,520,84,1394,1394,0,127.0795663,37.26051224
용남고속,G5100,직행좌석형시내버스,황골주공.벽산아파트,203000077,2263,2031,232,2898,2898,0,127.0819049,37.26529517
화성여객(주),720_3,일반형시내버스,황골마을,203000078,3344,2407,937,977,977,0,127.0818733,37.26736758
제부여객,15_1,일반형시내버스,삼성전자입구,203000079,1163,990,173,1001,1001,0,127.0667216,37.26859755
용남고속,9,일반형시내버스,원천주공1단지,203000082,1917,1563,354,2530,2530,0,127.05685420000002,37.26671444
용남고속,9,일반형시내버스,금성아파트.한국1차아파트,203000083,223,82,141,299,299,0,127.0569019,37.26804866
용남고속,9,일반형시내버스,동수원중학교.성일아파트.한국1차아파트,203000084,738,618,120,1318,1318,0,127.0557522,37.27004445
용남고속,9,일반형시내버스,산남중학교,203000085,93,83,10,775,775,0,127.0520402,37.26865445
용남고속,9,일반형시내버스,한국2차아파트,203000086,1643,1582,61,2023,2023,0,127.0502504,37.26830387
용남고속,9,일반형시내버스,매탄공원,203000087,1276,1236,40,2258,2258,0,127.0470035,37.26844032
용남고속,9,일반형시내버스,매원중학교,203000088,1345,1255,90,2025,2025,0,127.0457731,37.26577372
용남고속,9,일반형시내버스,매탄초교,203000089,2393,1724,669,3217,3217,0,127.0441663,37.26437593
용남고속,9,일반형시내버스,매탄주공4.5단지,203000090,4983,3769,1214,5317,5317,0,127.0378477,37.26602871
화성여객(주),720_3,일반형시내버스,자연앤자이아파트.중흥S클래스,203000092,2582,2496,86,989,989,0,127.05545990000002,37.28459221
용남고속,9_1,일반형시내버스,원천초교,203000095,208,199,9,370,370,0,127.0541056,37.26756337
용남고속,92_1,일반형시내버스,래미안영통마크원2단지,203000098,634,615,19,896,896,0,127.0475535,37.24745962
용남고속,92_1,일반형시내버스,그린빌주공5단지,203000099,545,521,24,669,669,0,127.0405695,37.25593952
용남고속,92_1,일반형시내버스,우남아파트,203000100,888,849,39,914,914,0,127.0423419,37.25845855
용남고속,92_1,일반형시내버스,그린빌주공5단지,203000101,820,780,40,629,629,0,127.0406945,37.25546767
용남고속,92_1,일반형시내버스,매탄권선역.그린빌주공6단지,203000102,1610,507,1103,636,636,0,127.0407726,37.25297608
용남고속,92_1,일반형시내버스,망포중학교,203000108,9804,8615,1189,4223,4223,0,127.05661,37.23877412
용남고속,92_1,일반형시내버스,망포1동주민센터.삼정라츠.늘푸른벽산,203000109,4787,3953,834,3012,3012,0,127.0595041,37.23740063
용남고속,9,일반형시내버스,매탄성일아파트,203000110,6280,5211,1069,4321,4321,0,127.0442416,37.26454972
용남고속,9,일반형시내버스,매탄공원,203000112,2518,2432,86,1261,1261,0,127.0468334,37.26865419
용남고속,9,일반형시내버스,한국2차아파트.산남중학교,203000113,3513,3411,102,1246,1246,0,127.0497094,37.26866451
용남고속,9,일반형시내버스,극동아파트,203000114,1805,1741,64,831,831,0,127.0523978,37.27022372
용남고속,9,일반형시내버스,동수원중학교.성일아파트.한국1차아파트,203000115,2065,2004,61,746,746,0,127.0562099,37.27014738
용남고속,9,일반형시내버스,금성아파트.한국2차아파트,203000116,144,131,13,389,389,0,127.0562363,37.26742725
용남고속,9,일반형시내버스,원천주공1단지,203000117,2353,2180,173,1415,1415,0,127.0569575,37.26690432
제부여객,15_1,일반형시내버스,삼성전자입구,203000119,1170,957,213,1044,1044,0,127.066595,37.26899009
용남고속,G5100,직행좌석형시내버스,황골벽산아파트,203000120,3223,3025,198,1992,1992,0,127.08242450000002,37.26624992
화성여객(주),720_3,일반형시내버스,청명역1번출구.청명산,203000121,1588,564,1024,530,530,0,127.080218,37.26048134
용남고속,G5100,직행좌석형시내버스,청명역3번출구,203000122,2819,2322,497,439,439,0,127.0786351,37.25880227
용남고속,G5100,직행좌석형시내버스,영통역,203000123,5642,4557,1085,4030,4030,0,127.0739234,37.25381212
화성여객(주),202,일반형시내버스,망포역1번출구.디지털엠파이어1,203000124,2724,1900,824,14664,14664,0,127.05964240000002,37.2457675
용남고속,9,일반형시내버스,경희대학교,203000125,4592,4132,460,2223,2223,0,127.0774914,37.247812
용남고속,92_1,일반형시내버스,매탄우남아파트,203000129,1007,983,24,1270,1270,0,127.0426012,37.25845846
용남고속,92_1,일반형시내버스,벌터마을.래미안영통마크원2단지,203000130,717,689,28,371,371,0,127.0470702,37.24822105
제부여객,51,일반형시내버스,신나무실아파트,203000131,304,273,31,290,290,0,127.06593290000002,37.25268942
화성여객(주),720_3,일반형시내버스,중흥S클래스.자연앤자이아파트,203000134,1004,980,24,2460,2460,0,127.055552,37.28435545
용남고속,9,일반형시내버스,살구골공원.영통역3번출구,203000135,5598,2920,2678,3564,3564,0,127.073539,37.24991791
용남고속,9,일반형시내버스,영통역6번출구.영덕고등학교,203000136,5917,2794,3123,9695,9695,0,127.069869,37.25215292
제부여객,51,일반형시내버스,신나무실아파트,203000137,489,452,37,337,337,0,127.06608359999998,37.2524677
제부여객,51,일반형시내버스,벽적골태영아파트,203000138,211,197,14,147,147,0,127.0626868,37.2495803
제부여객,51,일반형시내버스,영통롯데아파트,203000139,299,247,52,241,241,0,127.0613136,37.24669432
제부여객,51,일반형시내버스,망포역7번출구.벽적골8단지,203000140,118,89,29,320,320,0,127.0584547,37.24608306
제부여객,51,일반형시내버스,우성아파트,203000141,180,143,37,243,243,0,127.0609685,37.24714272
제부여객,51,일반형시내버스,벽적골주공아파트,203000142,188,176,12,167,167,0,127.062513,37.24979092
용남고속,9,일반형시내버스,영일중학교.수원출입국외국인청,203000143,2302,2056,246,3692,3692,0,127.0751133,37.24924639
용남고속,92_1,일반형시내버스,동수원LG빌리지3단지.삼정라츠.늘푸린벽산,203000147,2054,1811,243,3205,3205,0,127.0593033,37.23720197
용남고속,92_1,일반형시내버스,망포중학교,203000148,3029,2267,762,8318,8318,0,127.05662920000002,37.2382973
용남고속,92_1,일반형시내버스,태장초등학교,203000149,1689,1296,393,3305,3305,0,127.0553944,37.24090113
용남고속,92_1,일반형시내버스,그대가프리미어아파트.망포역3번출구,203000150,27579,8408,19171,5111,5111,0,127.0561861,37.24473018
용남고속,92_1,일반형시내버스,방죽공원.영통힐스테이트.쌍용아파트,203000151,765,429,336,1192,1192,0,127.051993,37.24540123
제부여객,150,일반형시내버스,영통아이파크캐슬1단지.래미안영통마크원2단지,203000152,520,496,24,432,432,0,127.0462857,37.245039
제부여객,150,일반형시내버스,래미안영통마크원2단지.영통아이파크캐슬1단지,203000153,515,460,55,402,402,0,127.045991,37.24542746
용남고속,92_1,일반형시내버스,망포그대가프리미어.쌍용아파트,203000154,644,427,217,604,604,0,127.0534468,37.24585968
용남고속,92_1,일반형시내버스,청와.쌍용.그대가센트럴파크아파트,203000155,2928,2438,490,6140,6140,0,127.0554494,37.24251212
화성여객(주),203,일반형시내버스,살구골현대아파트.영통역4번출구,203000156,816,698,118,2698,2698,0,127.0705274,37.25030912
용남고속,G5100,직행좌석형시내버스,살구골동아아파트,203000157,4674,4311,363,4158,4158,0,127.0680567,37.24774258
용남고속,88_1,일반형시내버스,매탄주공4단지.매탄1동주민센터,203000159,2477,2241,236,5798,5798,0,127.041795,37.26882064
용남고속,88_1,일반형시내버스,삼성2차아파트,203000160,1798,1697,101,1427,1427,0,127.0424606,37.2694241
용남고속,88_1,일반형시내버스,자유총연맹,203000161,758,679,79,885,885,0,127.0400902,37.2640277
용남고속,88_1,일반형시내버스,경기도문화의전당.두산위브아파트,203000162,4575,4065,510,969,969,0,127.0389615,37.26138803
용남고속,88_1,일반형시내버스,임광아파트,203000163,2321,2224,97,1248,1248,0,127.0376975,37.25844204
용남고속,88_1,일반형시내버스,경기소방본부,203000164,2420,2344,76,939,939,0,127.0365126,37.25560413
용남고속,8800,직행좌석형시내버스,경기대수원캠퍼스후문.수원박물관,203000165,269,139,130,4625,4625,0,127.0397929,37.29710546
용남고속,8800,직행좌석형시내버스,경기대수원캠퍼스후문.수원박물관,203000166,2579,2280,299,152,152,0,127.0394665,37.29677002
제부여객,15_1,일반형시내버스,원천주공2단지,203000174,505,422,83,1282,1282,0,127.0624837,37.2694245
제부여객,15_1,일반형시내버스,광교호수공원입구.원천교사거리,203000175,871,797,74,793,793,0,127.05907140000002,37.270789
제부여객,15_1,일반형시내버스,남부경찰서.매원초교.성일아파트,203000176,518,456,62,667,667,0,127.0555515,37.27208745
제부여객,15_1,일반형시내버스,KT동수원지사,203000177,1012,815,197,1550,1550,0,127.0514317,37.27323031
용남고속,88_1,일반형시내버스,구법원사거리,203000178,2563,1007,1556,3953,3953,0,127.0465362,37.27378622
용남고속,88_1,일반형시내버스,아주대삼거리,203000179,3190,1765,1425,5289,5289,0,127.0447182,37.27429789
용남고속,9_1,일반형시내버스,백자아파트,203000195,234,224,10,422,422,0,127.0543647,37.26731998
용남고속,9,일반형시내버스,영일중학교.수원출입국외국인청,203000205,2389,1878,511,2183,2183,0,127.0753028,37.2488199
제부여객,15_1,일반형시내버스,광교호반베르디움,203000211,771,721,50,281,281,0,127.0577797,37.27166368
용남고속,9,일반형시내버스,매원중학교,203000216,1574,1536,38,957,957,0,127.04554509999998,37.26581666
용남고속,92_1,일반형시내버스,디지털엠파이어2,203000236,767,710,57,696,696,0,127.0490741,37.24686078
화성여객(주),202,일반형시내버스,영통주공9단지,203000257,1294,1146,148,1483,1483,0,127.0651505,37.2466173
용남고속,9,일반형시내버스,매탄위브하늘채,203000259,3680,1814,1866,6004,6004,0,127.0423076,37.26475237
용남고속,88_1,일반형시내버스,광교센트럴타운60단지.힐스테이트레이크,203000274,2461,2403,58,3118,3118,0,127.0611636,37.28912459
용남고속,88_1,일반형시내버스,광교센트럴타운60단지.힐스테이트레이크,203000275,3012,2900,112,1824,1824,0,127.0607303,37.28910422
용남고속,88_1,일반형시내버스,수원컨벤션센터.롯데아울렛,203000276,1457,1388,69,5157,5157,0,127.0574817,37.28598241
용남고속,88_1,일반형시내버스,수원컨벤션센터.롯데아울렛,203000277,8506,8227,279,2742,2742,0,127.0578015,37.28661512
용남고속,88_1,일반형시내버스,원천호수사거리.광교센트럴타운62단지,203000278,803,788,15,354,354,0,127.064337,37.28793497
용남고속,88_1,일반형시내버스,수원고등법원.수원고등검찰청.광교호수공원,203000280,537,522,15,368,368,0,127.07007620000002,37.28987705
용남고속,88_1,일반형시내버스,이의초중고교.광교참누리레이크아파트,203000283,789,774,15,515,515,0,127.0718961,37.29222734
화성여객(주),720_3,일반형시내버스,광교휴먼시아32단지정문,203000284,2897,2818,79,1081,1081,0,127.0661118,37.29224737
용남고속,88_1,일반형시내버스,광교휴먼시아32단지정문,203000285,1676,1607,69,2409,2409,0,127.0677502,37.29281379
용남고속,88_1,일반형시내버스,상현역,203000286,3680,2344,1336,6343,6343,0,127.0693488,37.29693223
화성여객(주),720_3,일반형시내버스,상현역,203000287,4606,2574,2032,2822,2822,0,127.0690374,37.29705484
화성여객(주),720_3,일반형시내버스,소화초등학교,203000294,427,355,72,289,289,0,127.0520128,37.27798295
화성여객(주),720_3,일반형시내버스,소화초등학교,203000295,257,235,22,517,517,0,127.0516447,37.27826869
화성여객(주),720_3,일반형시내버스,합동신학대학원,203000298,64,61,3,1757,1757,0,127.0522521,37.27936308
화성여객(주),720_3,일반형시내버스,합동신학대학원,203000299,309,298,11,357,357,0,127.0519893,37.28009867
화성여객(주),720_3,일반형시내버스,광교휴먼시아32단지,203000314,3922,3069,853,1217,1217,0,127.0682572,37.29420834
용남고속,9,일반형시내버스,매탄삼성1차아파트,203000329,4379,3846,533,2412,2412,0,127.0423211,37.26499265
화성여객(주),720_3,일반형시내버스,황골쌍용아파트,203000332,369,354,15,775,775,0,127.0822587,37.26365064
화성여객(주),720_3,일반형시내버스,수원나누리병원,203000333,284,260,24,4616,4616,0,127.0496032,37.27452524
화성여객(주),720_3,일반형시내버스,수원나누리병원,203000334,2148,1267,881,490,490,0,127.0502031,37.27452926
용남고속,92_1,일반형시내버스,망포역4번출구.영통2동주민센터,203000345,2965,1283,1682,8234,8234,0,127.0554899,37.24595372
용남고속,92_1,일반형시내버스,망포역3번출구.망포그대가프리미어.골든스퀘어,203000346,1638,485,1153,2243,2243,0,127.0550237,37.24553515
용남고속,88_1,일반형시내버스,경기중앙지방변호사회관,203000351,639,617,22,2979,2979,0,127.06629,37.29205097
용남고속,9,일반형시내버스,동수원세무소.영통역2번출구,203000354,3403,2863,540,9504,9504,0,127.0727346,37.25068066
화성여객(주),203,일반형시내버스,훼미리타워,203000355,3086,2726,360,5035,5035,0,127.0745868,37.2552147
용남고속,92_1,일반형시내버스,신동단독택지,203000384,1247,1051,196,1032,1032,0,127.0433476,37.25026585
용남고속,92_1,일반형시내버스,신동단독택지,203000385,218,208,10,387,387,0,127.0436037,37.25053007
용남고속,88_1,일반형시내버스,광교센트럴타운62단지.힐스테이트레이크,203000390,491,481,10,72,72,0,127.0632277,37.28878467
용남고속,88_1,일반형시내버스,광교휴먼시아32단지.이의고교,203000397,20,19,1,117,117,0,127.068596,37.29427223
용남고속,88_1,일반형시내버스,광교중앙.아주대역환승센터,203000399,2782,1215,1567,1802,1802,0,127.0519166,37.28849864
용남고속,88_1,일반형시내버스,광교중앙.아주대역환승센터,203000400,725,197,528,4448,4448,0,127.0516618,37.28832822
제부여객,1000,일반형시내버스,수영오거리.방송통신대입구,233000001,1,0,1,7,7,0,126.9624419,37.23773523
용남고속,9,일반형시내버스,자목마을입구.한양수자인파크원아파트,201000441,2,1,1,4,4,0,126.9478447,37.26647056
제부여객,1000,일반형시내버스,국립축산과학원,233000592,1,1,0,0,0,0,126.9659014,37.23613526
