업체명,노선번호,노선유형,정류소명,정류소ID,전체 승차 건수,초승 건수,환승 건수,전체 하차 건수,하차 건수,미태그 건수,lon,lat
수원여객,13,일반형시내버스,호매실쌍용아파트,201000096,11202,10550,652,3178,3178,0,126.9513509,37.26782527
수원여객,13_1,일반형시내버스,경기도동물위생시험소,201000098,312,299,13,1225,1225,0,126.9400084,37.26742562
수원여객,13,일반형시내버스,칠보중학교.칠보고등학교,201000099,3025,2892,133,13035,13035,0,126.9448396,37.27416047
수원여객,13,일반형시내버스,가온마을4단지.서수원칠보체육관,201000100,2984,2897,87,6619,6619,0,126.9473314,37.27394934
수원여객,13,일반형시내버스,칠보입구,201000101,1129,898,231,9195,9195,0,126.9600272,37.27264128
수원여객,61,일반형시내버스,구운동,201000102,2174,2136,38,2999,2999,0,126.9691631,37.27875062
수원여객,20,일반형시내버스,세류사거리.세류2동주민센터,201000104,8089,6338,1751,3588,3588,0,127.0114299,37.25474993
수원여객,61,일반형시내버스,서수원터미널.이마트,201000105,7395,5402,1993,3208,3208,0,126.9694622,37.28278118
수원여객,61,일반형시내버스,구운동하이마트,201000106,4721,3214,1507,1527,1527,0,126.9692342,37.27527601
수원여객,61,일반형시내버스,구운사거리,201000107,1137,772,365,1163,1163,0,126.9697043,37.28562914
수원여객,20,일반형시내버스,세류3동주민센터.버드내노인복지회관,201000112,6048,5673,375,10155,10155,0,127.0128416,37.26023108
수원여객,20,일반형시내버스,매교역2번출구.성원아파트,201000113,3707,3294,413,3618,3618,0,127.015469,37.26476301
수원여객,20,일반형시내버스,세류3동주민센터.버드내노인복지회관,201000114,11790,10940,850,5808,5808,0,127.013146,37.26022204
수원여객,61,일반형시내버스,구운사거리,201000117,152,104,48,2607,2607,0,126.9692835,37.28543816
수원여객,112,일반형시내버스,곡반정동차고지,201000143,552,432,120,47,47,0,127.022802,37.2343605
수원여객,13_1,일반형시내버스,칠보입구,201000146,4277,3971,306,1522,1522,0,126.9590046,37.27296977
수원여객,13,일반형시내버스,삼익3차아파트,201000147,7402,7219,183,4625,4625,0,126.9555275,37.27717415
수원여객,61,일반형시내버스,구운동,201000148,37,33,4,443,443,0,126.9687469,37.27914234
수원여객,13_1,일반형시내버스,칠보마을8단지.서수원칠보체육관,201000149,10900,10711,189,2488,2488,0,126.9470393,37.27379557
수원여객,13_1,일반형시내버스,칠보중학교.칠보고등학교,201000150,9123,8711,412,1528,1528,0,126.9448258,37.27398383
수원여객,61,일반형시내버스,수원시청.수원일자리센터,201000156,1343,1123,220,4798,4798,0,127.02858940000002,37.26229276
수원여객,16,일반형시내버스,오목천동삼거리.수원여대입구,201000163,325,257,68,750,750,0,126.9657522,37.24616236
수원여객,16,일반형시내버스,오목천동사거리,201000164,9772,8995,777,4352,4352,0,126.9636895,37.24495124
수원여객,16,일반형시내버스,영신여자고교,201000165,7742,6978,764,2183,2183,0,126.9630259,37.24204599
수원여객,16,일반형시내버스,영신여자고교.청구아파트,201000166,2453,1720,733,4933,4933,0,126.9628398,37.24202985
수원여객,16,일반형시내버스,오목천동사거리,201000167,5006,2696,2310,8048,8048,0,126.9635762,37.24482476
수원여객,16,일반형시내버스,수원여대입구,201000168,1480,1110,370,8029,8029,0,126.9652656,37.24597449
수원여객,3,일반형시내버스,청구아파트,201000169,1400,1375,25,845,845,0,126.9766369,37.28480848
수원여객,13_1,일반형시내버스,서둔동주민센터,201000170,264,199,65,429,429,0,126.985678,37.2722048
수원여객,13,일반형시내버스,구운중학교,201000171,16226,15284,942,6485,6485,0,126.976483,37.27557215
수원여객,13,일반형시내버스,탑동초등학교.삼성아파트,201000172,20711,19189,1522,11056,11056,0,126.9746436,37.27525783
수원여객,13,일반형시내버스,구운동주민센터.서수원도서관,201000173,12298,10752,1546,8982,8982,0,126.9705647,37.2742733
수원여객,13,일반형시내버스,경기도건설본부.경기도동물위생시험소.칠보마을7단지,201000178,6519,6243,276,4694,4694,0,126.9405655,37.26754737
수원여객,13,일반형시내버스,LG빌리지1차.와이씨티칠보마을6단지아파트,201000179,9775,9469,306,8106,8106,0,126.9383614,37.27025084
수원여객,13,일반형시내버스,LG빌리지3차.모아미래도아파트,201000180,15142,14506,636,17580,17580,0,126.9380135,37.27387922
수원여객,37,일반형시내버스,구운동성원아파트.일월먹거리촌,201000186,1752,1716,36,641,641,0,126.9747539,37.28209669
수원여객,3,일반형시내버스,구운동삼환아파트,201000187,3175,3061,114,2364,2364,0,126.9789935,37.28311574
수원여객,37,일반형시내버스,구운동삼환아파트,201000188,785,700,85,1849,1849,0,126.9781767,37.28265336
수원여객,37,일반형시내버스,구운동강남아파트,201000189,800,680,120,869,869,0,126.9752614,37.28198868
수원여객,20,일반형시내버스,세류사거리,201000190,2791,1834,957,3403,3403,0,127.0113413,37.25216694
수원여객,5,일반형시내버스,수원순복음교회,201000191,872,839,33,1093,1093,0,127.0361514,37.24561665
수원여객,112,일반형시내버스,수원버스터미널,201000192,12171,9786,2385,15726,15726,0,127.0216746,37.24894553
수원여객,112,일반형시내버스,남수원초등학교,201000193,3295,2966,329,9832,9832,0,127.0166169,37.25076755
수원여객,112,일반형시내버스,세류2동주민센터,201000194,3848,2860,988,6891,6891,0,127.012726,37.25289527
수원여객,5,일반형시내버스,세류2동주민센터,201000195,2926,2638,288,1693,1693,0,127.0124511,37.25355684
수원여객,112,일반형시내버스,남수원초등학교,201000196,7262,6033,1229,3769,3769,0,127.0168267,37.25116618
수원여객,112,일반형시내버스,수원버스터미널,201000197,13113,11579,1534,6983,6983,0,127.0197156,37.24979622
수원여객,112,일반형시내버스,이마트,201000198,8861,7401,1460,4492,4492,0,127.0229052,37.24907486
수원여객,112,일반형시내버스,선일초등학교,201000199,12162,9058,3104,9894,9894,0,127.0288936,37.24755833
수원여객,5,일반형시내버스,곡반초등학교,201000200,2327,2235,92,4404,4404,0,127.0366659,37.24599002
수원여객,20,일반형시내버스,세류2동.세류역환승주차장,201000201,379,179,200,475,475,0,127.0152893,37.2420174
수원여객,20,일반형시내버스,비행장입구.세류역,201000202,9187,2255,6932,7511,7511,0,127.01440929999998,37.2444525
수원여객,20,일반형시내버스,미영아파트,201000203,1116,943,173,2234,2234,0,127.0134329,37.24708794
수원여객,62_1,일반형시내버스,매탄권선역.화홍고등학교,201000204,266,232,34,3652,3652,0,127.04052140000002,37.25271549
수원여객,13_1,일반형시내버스,수원시청역3번출구.서울보증보험,201000205,6942,3956,2986,4120,4120,0,127.0311642,37.26041347
수원여객,112,일반형시내버스,태장면고개,201000206,1219,699,520,3006,3006,0,127.0203056,37.2644839
수원여객,13_1,일반형시내버스,세류1동주민센터,201000227,2822,2751,71,3648,3648,0,127.0075955,37.26250689
수원여객,13_1,일반형시내버스,수원센트럴타운3단지.세류동성당,201000228,1413,1216,197,2162,2162,0,127.0049111,37.26189534
수원여객,61,일반형시내버스,농수산물유통센터,201000229,7016,5556,1460,7937,7937,0,126.968974,37.28289491
수원여객,13_1,일반형시내버스,세평지하도,201000230,660,651,9,3396,3396,0,127.0042072,37.26185795
수원여객,13_1,일반형시내버스,세류1동주민센터,201000231,4152,4096,56,2897,2897,0,127.0074618,37.26257816
수원여객,112,일반형시내버스,한솔아파트.한림도서관,201000233,183,174,9,2796,2796,0,127.025129,37.23631245
수원여객,112,일반형시내버스,곡반중학교.수원아이파크,201000235,203,118,85,2216,2216,0,127.0313455,37.24514939
수원여객,112,일반형시내버스,곡반중학교.수원아이파크,201000236,4410,3918,492,1109,1109,0,127.0318072,37.24508374
수원여객,112,일반형시내버스,한솔아파트.한림도서관,201000237,892,880,12,17,17,0,127.0262077,37.23652288
수원여객,112,일반형시내버스,곡반정동차고지,201000238,3140,2752,388,1083,1083,0,127.0225448,37.23427544
수원여객,13_1,일반형시내버스,LG빌리지2차.휴먼시아5단지아파트,201000244,10603,10178,425,3917,3917,0,126.938144,37.27311607
수원여객,13_1,일반형시내버스,와이씨티칠보마을6단지.LG빌리지1차아파트,201000245,5066,4831,235,2449,2449,0,126.9386756,37.26995429
수원여객,13_1,일반형시내버스,호매실쌍용아파트,201000247,610,552,58,2030,2030,0,126.9515078,37.26751066
수원여객,13_1,일반형시내버스,신미주아파트,201000248,1537,1431,106,4737,4737,0,126.95400359999998,37.26761959
수원여객,13_1,일반형시내버스,호매실GS아파트,201000249,2720,2552,168,9739,9739,0,126.95810729999998,37.26861029
수원여객,13_1,일반형시내버스,칠보입구,201000250,61,29,32,1831,1831,0,126.9607897,37.27124224
수원여객,13,일반형시내버스,구운동주민센터.서수원도서관,201000251,5807,4670,1137,6972,6972,0,126.9701903,37.27440075
수원여객,13,일반형시내버스,탑동초등학교.삼성아파트,201000252,12562,8683,3879,21292,21292,0,126.9740061,37.2753492
수원여객,13,일반형시내버스,구운중학교,201000253,10183,6009,4174,26956,26956,0,126.9771962,37.27593887
수원여객,13_1,일반형시내버스,서둔동주민센터,201000254,1007,953,54,1775,1775,0,126.9866497,37.27032473
수원여객,13_1,일반형시내버스,서호중학교,201000255,235,213,22,991,991,0,126.9879658,37.26864045
수원여객,13_1,일반형시내버스,서호초등학교,201000256,1803,1597,206,1273,1273,0,126.9907088,37.26855577
수원여객,13_1,일반형시내버스,서호초등학교,201000257,2509,1731,778,1593,1593,0,126.9917314,37.26864057
수원여객,13_1,일반형시내버스,서호중학교,201000258,258,242,16,552,552,0,126.98806609999998,37.26816057
수원여객,13_1,일반형시내버스,서둔동,201000259,2511,2395,116,471,471,0,126.9861743,37.27072899
수원여객,13_1,일반형시내버스,센트라우스.서수원검사소,201000263,1067,931,136,1536,1536,0,126.9948038,37.26960179
수원여객,13_1,일반형시내버스,센트라우스.서수원검사소,201000264,1033,828,205,3560,3560,0,126.9949034,37.26945473
수원여객,5,일반형시내버스,곡반중학교,201000268,3796,2644,1152,1950,1950,0,127.034254,37.24608082
수원여객,20,일반형시내버스,매교역3번출구.성원아파트,201000269,5045,2246,2799,7275,7275,0,127.0148489,37.2642585
수원여객,112,일반형시내버스,태장면고개,201000289,3485,2581,904,1318,1318,0,127.0198427,37.26476447
수원여객,61,일반형시내버스,구운동하이마트,201000318,72,15,57,817,817,0,126.9687694,37.27501888
수원여객,13,일반형시내버스,금곡동강남아파트,201000322,7876,7505,371,8111,8111,0,126.9544718,37.27937267
수원여객,30,일반형시내버스,공구유통타운.중앙자동차매매단지,201000336,1805,1486,319,819,819,0,126.9970935,37.25786531
수원여객,13_4,일반형시내버스,경기도건설본부.경기도동물위생시험소.칠보마을7단지,201000337,2476,2410,66,514,514,0,126.9415628,37.2676768
수원여객,13_1,일반형시내버스,칠보산입구.자목마을,201000338,1866,1863,3,1877,1877,0,126.9427828,37.2634921
수원여객,30,일반형시내버스,고색동입구,201000341,593,480,113,320,320,0,126.9901461,37.25328047
수원여객,20,일반형시내버스,세류2동주민센터,201000342,3211,2664,547,4461,4461,0,127.0111727,37.25532051
수원여객,20,일반형시내버스,권선동,201000346,77,13,64,576,576,0,127.019825,37.23620855
수원여객,20,일반형시내버스,미영아파트,201000356,2778,2508,270,1034,1034,0,127.0135969,37.24735566
수원여객,13_4,일반형시내버스,수원은혜교회.한양수자인파크원아파트,201000357,3567,3306,261,729,729,0,126.953978,37.26601644
수원여객,13_4,일반형시내버스,한양수자인파크원아파트.금호초등학교,201000358,528,259,269,4357,4357,0,126.9527161,37.2659687
수원여객,13_1,일반형시내버스,홈플러스서수원점,201000359,8450,7820,630,2811,2811,0,126.9556086,37.27475369
수원여객,13,일반형시내버스,홈플러스서수원점,201000360,4182,3320,862,16421,16421,0,126.9554763,37.27492813
수원여객,16,일반형시내버스,서수원주민편익시설,201000365,754,679,75,2429,2429,0,126.9727555,37.24838346
수원여객,61,일반형시내버스,삼익아파트,201000377,366,304,62,3533,3533,0,126.957875,37.26986454
수원여객,61,일반형시내버스,칠보초등학교,201000378,32,27,5,1221,1221,0,126.955043,37.26883718
수원여객,61,일반형시내버스,신미주아파트,201000379,201,181,20,1429,1429,0,126.9538449,37.26880555
수원여객,30,일반형시내버스,고색동입구,201000389,160,141,19,1087,1087,0,126.9899781,37.25355075
수원여객,30,일반형시내버스,중보교.수원역자동차운전문학원,201000390,127,102,25,1161,1161,0,126.9946107,37.25576928
수원여객,20,일반형시내버스,세화새마을금고.버드내도서관,201000397,3065,2816,249,6851,6851,0,127.01126709999998,37.2571953
수원여객,20,일반형시내버스,장미아파트.버드내도서관,201000398,6639,6176,463,2928,2928,0,127.0117279,37.25749704
수원여객,20,일반형시내버스,세류2동,201000399,2742,2458,284,1488,1488,0,127.0117979,37.2517245
수원여객,112,일반형시내버스,수원아이파크3단지,201000400,1412,1406,6,56,56,0,127.0249042,37.2423745
수원여객,112,일반형시내버스,수원아이파크3단지,201000401,91,89,2,1278,1278,0,127.0247556,37.2420921
수원여객,13_4,일반형시내버스,능실마을15단지.금호어울림아파트,201000402,6640,6438,202,4801,4801,0,126.9543057,37.25886302
수원여객,61,일반형시내버스,호매실동차고지,201000404,69,62,7,0,0,0,126.9628587,37.25481765
수원여객,61,일반형시내버스,호매실동차고지,201000405,3,3,0,9,9,0,126.9630065,37.25488417
수원여객,13_4,일반형시내버스,호매실마을14단지.장애인종합복지관,201000408,118,42,76,2811,2811,0,126.9571692,37.26274247
수원여객,13_4,일반형시내버스,호매실마을14단지.장애인종합복지관,201000409,3585,3290,295,291,291,0,126.9574307,37.26284511
수원여객,13_4,일반형시내버스,수원시보훈회관.호매실마을13단지,201000410,626,335,291,3943,3943,0,126.957331,37.26514791
수원여객,13_4,일반형시내버스,호매실마을13단지.수원시보훈회관,201000411,3684,3303,381,524,524,0,126.9576414,37.26534166
수원여객,13,일반형시내버스,모아미래도아파트.칠보마을5단지,201000412,12363,11412,951,28537,28537,0,126.9409662,37.27432454
수원여객,13_1,일반형시내버스,칠보마을5단지.모아미래도아파트,201000413,16950,15293,1657,7018,7018,0,126.940393,37.27412491
수원여객,13_1,일반형시내버스,금곡동주민센터.호매실파출소,201000414,11846,11414,432,6425,6425,0,126.95292240000002,37.2738406
수원여객,13,일반형시내버스,금곡동주민센터.호매실파출소,201000415,8275,7563,712,16507,16507,0,126.952916,37.27405294
수원여객,112,일반형시내버스,수원아이파크2단지,201000421,96,89,7,1618,1618,0,127.0286686,37.24379273
수원여객,112,일반형시내버스,수원아이파크4단지,201000422,1870,1836,34,146,146,0,127.0286248,37.24358820000001
수원여객,20,일반형시내버스,세류역환승주차장,201000424,545,473,72,788,788,0,127.0156353,37.24189403
수원여객,42,일반형시내버스,한국방송통신대학교,201000429,591,586,5,801,801,0,126.9584033,37.24184206
수원여객,112,일반형시내버스,수원아이파크시티.선일초교,201000430,8638,4567,4071,6600,6600,0,127.028889,37.24727379
수원여객,30,일반형시내버스,동남아파트,201000432,390,293,97,5901,5901,0,127.000468,37.2608466
수원여객,13_4,일반형시내버스,능실초등학교,201000435,121,57,64,4864,4864,0,126.956963,37.26019722
수원여객,13_4,일반형시내버스,능실초등학교,201000436,3729,3469,260,246,246,0,126.9572144,37.26036743
수원여객,13_1,일반형시내버스,권선시장앞,201000437,2674,2531,143,8251,8251,0,127.0244332,37.25555311
수원여객,61,일반형시내버스,호매실스위첸19단지.능실마을22단지,201000438,1434,1393,41,25,25,0,126.9598817,37.25874128
수원여객,61,일반형시내버스,호매실스위첸19단지.능실마을22단지,201000439,23,23,0,882,882,0,126.9602657,37.25859878
수원여객,61,일반형시내버스,능실마을20단지,201000440,2,1,1,449,449,0,126.9621744,37.25748011
수원여객,13,일반형시내버스,자목마을입구.한양수자인파크원아파트,201000441,1368,1269,99,2098,2098,0,126.9478447,37.26647056
수원여객,13_4,일반형시내버스,한양수자인파크원아파트.자목마을입구,201000442,1506,1429,77,436,436,0,126.9494138,37.26655771
수원여객,61,일반형시내버스,능실마을21단지.수원여대입구,201000447,107,91,16,463,463,0,126.9619426,37.2543164
수원여객,61,일반형시내버스,능실마을21단지.수원여대입구,201000448,353,293,60,2,2,0,126.9620527,37.25422066
수원여객,61,일반형시내버스,호매실쌍용아파트,201000455,69,60,9,923,923,0,126.9512883,37.26803555
수원여객,61,일반형시내버스,능실마을20단지,201000458,444,411,33,4,4,0,126.9623631,37.25782971
수원여객,13_1,일반형시내버스,수원센트럴타운2단지.세류동성당,201000471,1283,1260,23,650,650,0,127.0062174,37.26212713
수원여객,13_1,일반형시내버스,수원남부버스공영차고지,201000472,319,228,91,261,261,0,127.0379755,37.24379017
수원여객,5,일반형시내버스,수원센트럴타운3단지,201000474,733,529,204,434,434,0,127.0037705,37.26119259
수원여객,5,일반형시내버스,수원센트럴타운3단지,201000475,940,911,29,2476,2476,0,127.0040458,37.2613441
수원여객,112,일반형시내버스,세지로,201000476,2099,2042,57,558,558,0,127.0199075,37.26276823
수원여객,112,일반형시내버스,수원아이파크5단지.곡정초등학교,201000477,2639,2625,14,98,98,0,127.0255893,37.24040386
수원여객,112,일반형시내버스,수원아이파크5단지.곡정초등학교,201000478,81,80,1,4773,4773,0,127.0261065,37.24000812
수원여객,3,일반형시내버스,일월도서관.청구아파트후문,201000484,509,497,12,40,40,0,126.9780812,37.28634383
수원여객,16,일반형시내버스,서수원주민편익시설,201000488,356,248,108,2543,2543,0,126.972375,37.24860669
수원여객,30,일반형시내버스,중보교.수원역자동차운전문학원,201000492,887,761,126,285,285,0,126.9949042,37.25562313
수원여객,13,일반형시내버스,호매실입구(구운동),201000500,538,346,192,2966,2966,0,126.9664666,37.27384691
수원여객,16,일반형시내버스,평동동남아파트,201000544,29,22,7,82,82,0,126.9992477,37.26275759
수원여객,13,일반형시내버스,호매실입구(탑동),201000579,822,443,379,1493,1493,0,126.9660074,37.27356326
수원여객,35,일반형시내버스,수원역환승센터(1승강장),201000587,19384,8964,10420,5354,5354,0,126.9991347,37.26564856
수원여객,16,일반형시내버스,수원역환승센터(2승강장),201000588,4699,2443,2256,1774,1774,0,126.9992795,37.26540386
수원여객,30,일반형시내버스,수원역환승센터(8승강장),201000594,23306,15723,7583,28274,28274,0,126.9982926,37.26580622
수원여객,42,일반형시내버스,수원역환승센터(9승강장),201000595,21449,15197,6252,17583,17583,0,126.9984055,37.26598226
수원여객,30,일반형시내버스,수원역환승센터(12승강장),201000598,48968,20865,28103,50095,50095,0,126.9989684,37.26583924
수원여객,112,일반형시내버스,세지로(건강원앞),201000599,54,48,6,784,784,0,127.019721,37.26277478
수원여객,2_2,일반형시내버스,수원시평생학습관.창룡도서관.연무사회복지관,202000001,38,24,14,126,126,0,127.0271313,37.29142369
수원여객,61,일반형시내버스,수원시청.수원일자리센터,202000003,4192,3078,1114,702,702,0,127.02794070000002,37.26284431
수원여객,13_4,일반형시내버스,아주대학교입구,202000004,2821,1956,865,9320,9320,0,127.0439108,37.27587818
수원여객,13_4,일반형시내버스,아주대.아주대학교병원,202000005,15743,12431,3312,16524,16524,0,127.0437249,37.27861853
수원여객,13_1,일반형시내버스,경기문화재단.매탄주공4.5단지,202000006,2339,1679,660,1571,1571,0,127.03697959999998,37.26598392
수원여객,13_4,일반형시내버스,성빈센트병원,202000007,25515,23558,1957,15121,15121,0,127.0271832,37.27710836
수원여객,13_4,일반형시내버스,동수원사거리,202000008,13576,12074,1502,10800,10800,0,127.0293924,37.27835284
수원여객,61,일반형시내버스,수원시청역10번출구.국민연금공단.경인일보,202000009,1688,1579,109,1394,1394,0,127.0343621,37.26123622
수원여객,13_1,일반형시내버스,수원시청역8번출구.씨네파크.헌혈의집,202000010,7535,6402,1133,9344,9344,0,127.0324467,37.26378667
수원여객,13_1,일반형시내버스,중소기업은행,202000011,5887,4212,1675,8226,8226,0,127.0333947,37.26623723
수원여객,13_4,일반형시내버스,인계선경아파트,202000014,5489,4959,530,4754,4754,0,127.0366034,37.27688608
수원여객,13_4,일반형시내버스,수원고용복지플러스센터.동수원병원.라마다호텔,202000015,14508,12872,1636,10331,10331,0,127.03393359999998,37.2776175
수원여객,13_4,일반형시내버스,수원고용복지플러스센터.동수원병원.라마다호텔,202000016,11524,10794,730,11415,11415,0,127.03520259999998,37.2776329
수원여객,13_4,일반형시내버스,우만신성아파트,202000017,5573,5101,472,7353,7353,0,127.0370289,37.27709723
수원여객,13_1,일반형시내버스,뉴코아아울렛,202000019,6692,5906,786,4264,4264,0,127.03355220000002,37.26552537
수원여객,13_1,일반형시내버스,수원시청역9번출구.국민연금공단,202000020,6392,4146,2246,6993,6993,0,127.0325139,37.26287661
수원여객,13_1,일반형시내버스,수원시청역2번출구.벽산그랜드코아,202000021,3876,3311,565,6220,6220,0,127.031487,37.26023684
수원여객,61,일반형시내버스,수원시청역1번출구.국민연금공단.경인일보,202000027,1246,1029,217,3265,3265,0,127.0332715,37.2611226
수원여객,112,일반형시내버스,팔달문.수원백병원,202000028,24700,19264,5436,24269,24269,0,127.0165912,37.27880543
수원여객,64,일반형시내버스,팔달문.이안과,202000029,400,331,69,615,615,0,127.0168244,37.27997087
수원여객,112,일반형시내버스,팔달문,202000030,45580,30169,15411,41402,41402,0,127.017306,37.27770284
수원여객,13_4,일반형시내버스,영동시장,202000031,15875,11888,3987,15551,15551,0,127.0185408,37.27535881
수원여객,13_4,일반형시내버스,효성초등학교,202000032,1880,1511,369,2900,2900,0,127.0395902,37.28206662
수원여객,2_2,일반형시내버스,수원월드컵경기장.동성중학교,202000033,118,116,2,84,84,0,127.03517759999998,37.28539527
수원여객,2_2,일반형시내버스,수원시평생학습관.우만주공아파트,202000034,206,184,22,163,163,0,127.02984920000002,37.29074949
수원여객,2_2,일반형시내버스,수원시평생학습관.우만주공아파트,202000035,93,88,5,105,105,0,127.03008590000002,37.29087414
수원여객,2_2,일반형시내버스,여권민원실.풍림아파트,202000036,239,228,11,92,92,0,127.0335333,37.28755753
수원여객,2_2,일반형시내버스,수원월드컵경기장.동성중학교,202000037,101,96,5,71,71,0,127.03606840000002,37.28500483
수원여객,13_4,일반형시내버스,효성초등학교,202000038,3644,2621,1023,2007,2007,0,127.0396347,37.28233601
수원여객,13_4,일반형시내버스,창현고교.아주대학교.유신고교,202000039,1281,1066,215,879,879,0,127.0421544,37.28085557
수원여객,13_4,일반형시내버스,수원월드컵경기장.아름학교,202000041,1383,1276,107,1290,1290,0,127.0408134,37.28773677
수원여객,13_4,일반형시내버스,수원월드컵경기장.아름학교,202000042,1051,984,67,2625,2625,0,127.0404097,37.28678688
수원여객,112,일반형시내버스,매교다리,202000044,5026,3535,1491,21597,21597,0,127.0168722,37.27192269
수원여객,61,일반형시내버스,KBS수원센터정문.한화생명,202000045,1495,1411,84,879,879,0,127.0284928,37.27211158
수원여객,13_4,일반형시내버스,우만동선경아파트,202000046,4330,3711,619,3488,3488,0,127.039888,37.27624435
수원여객,13,일반형시내버스,팔달문,202000047,65870,53357,12513,19910,19910,0,127.0162585,37.27738072
수원여객,13_4,일반형시내버스,2001아울렛,202000048,28896,19976,8920,21466,21466,0,127.021449,37.275420200000006
수원여객,13_4,일반형시내버스,우만동선경아파트,202000049,5466,3144,2322,7748,7748,0,127.03965320000002,37.27596145
수원여객,13_4,일반형시내버스,성빈센트병원,202000050,7097,6074,1023,20303,20303,0,127.0261173,37.27635395
수원여객,13_4,일반형시내버스,2001아울렛,202000051,26076,18840,7236,21242,21242,0,127.0223714,37.27530409
수원여객,13_4,일반형시내버스,녹산문고앞,202000052,14530,9109,5421,20048,20048,0,127.0180991,37.27511504
수원여객,2_2,일반형시내버스,여권민원실.풍림아파트,202000054,135,121,14,149,149,0,127.0331201,37.28746627
수원여객,2_2,일반형시내버스,창룡문.연무대,202000055,55,53,2,116,116,0,127.0242237,37.28724672
수원여객,2_2,일반형시내버스,팔달구청.수원화성박물관,202000057,55,46,9,69,69,0,127.0188663,37.28177407
수원여객,2_2,일반형시내버스,팔달구청.수원화성박물관,202000058,86,63,23,169,169,0,127.0189639,37.28200647
수원여객,2_2,일반형시내버스,매향동,202000059,160,154,6,52,52,0,127.0217658,37.28419911
수원여객,2_2,일반형시내버스,창룡문.연무대,202000060,117,109,8,51,51,0,127.0243242,37.28814344
수원여객,13_4,일반형시내버스,창현고교.아주대학교.유신고교,202000061,559,446,113,1820,1820,0,127.0421848,37.28055563
수원여객,61,일반형시내버스,인계사거리,202000063,853,779,74,1557,1557,0,127.026513,37.26718805
수원여객,61,일반형시내버스,수원고용복지플러스센터.동수원사거리.삼성생명,202000064,2619,2427,192,935,935,0,127.0298722,37.27572954
수원여객,61,일반형시내버스,수원고용복지플러스센터.동수원사거리.삼성생명,202000069,1676,1596,80,1851,1851,0,127.0303206,37.27581601
수원여객,61,일반형시내버스,KBS수원센터.KB손해보험,202000070,995,980,15,1348,1348,0,127.0291359,37.27268714
수원여객,61,일반형시내버스,국제사이버대학교.인계사거리,202000071,769,666,103,848,848,0,127.0278527,37.26943378
수원여객,61,일반형시내버스,수원시청사거리,202000072,1211,1089,122,535,535,0,127.0259972,37.26463101
수원여객,13_4,일반형시내버스,아주대입구.우리은행,202000073,22220,16519,5701,20339,20339,0,127.04238490000002,37.27539798
수원여객,2_2,일반형시내버스,매향동,202000081,17,17,0,32,32,0,127.0208439,37.28243459
수원여객,13_4,일반형시내버스,한국전력경기사업본부.한라시그마팰리스,202000082,13355,11820,1535,20811,20811,0,127.0286947,37.277848
수원여객,2_2,일반형시내버스,남수동,202000087,98,97,1,81,81,0,127.0226515,37.28498553
수원여객,16_1,일반형시내버스,화서역,202000089,7514,3109,4405,4053,4053,0,126.9904943,37.28414003
수원여객,16,일반형시내버스,화서역,202000090,4830,3447,1383,7723,7723,0,126.9901066,37.28389528
수원여객,16,일반형시내버스,숙지중고교.서호공원,202000094,2482,2196,286,3021,3021,0,126.99181000000002,37.28185445
수원여객,16,일반형시내버스,숙지중고교.서호공원,202000095,3817,3731,86,1695,1695,0,126.9913578,37.28179082
수원여객,16,일반형시내버스,화서위브하늘채,202000096,1454,1353,101,2125,2125,0,126.9986949,37.28901162
수원여객,13,일반형시내버스,팔달문,202000097,19455,9729,9726,56814,56814,0,127.0170692,37.27715772
수원여객,30,일반형시내버스,화서동먹거리촌.꽃뫼노을아파트,202000098,941,848,93,3399,3399,0,126.9876431,37.28847957
수원여객,30,일반형시내버스,화서동먹거리촌.꽃뫼노을아파트,202000099,1591,1549,42,4011,4011,0,126.9869916,37.28861976
수원여객,112,일반형시내버스,매교역7번출구.문화맨션,202000101,12081,3091,8990,3535,3535,0,127.0162767,37.26633925
수원여객,112,일반형시내버스,매교역6번출구.문화맨션,202000102,3749,2502,1247,10913,10913,0,127.0162735,37.26680285
수원여객,112,일반형시내버스,수원중학교,202000103,198,121,77,228,228,0,127.0182155,37.26510795
수원여객,16,일반형시내버스,화서1동주민센터,202000104,948,793,155,1636,1636,0,126.994897,37.27646186
수원여객,13_1,일반형시내버스,수원역.AK플라자,202000105,58088,26633,31455,27740,27740,0,127.0014835,37.2649378
수원여객,13_1,일반형시내버스,수원역.AK플라자,202000106,31383,15675,15708,23742,23742,0,127.0009035,37.26736535
수원여객,3,일반형시내버스,일월도서관.율천고등학교,202000107,21,17,4,1053,1053,0,126.9780132,37.28731439
수원여객,3,일반형시내버스,화서문로터리,202000109,801,682,119,2370,2370,0,127.0072198,37.28427866
수원여객,3,일반형시내버스,병무청입구.고등동행정복지센터,202000201,7751,5125,2626,4097,4097,0,127.0038846,37.2794386
수원여객,3,일반형시내버스,화서문로터리,202000202,3243,2911,332,1691,1691,0,127.0069927,37.28465852
수원여객,3,일반형시내버스,글로벌청소년드림센터.경기도지사공관,202000203,2123,1907,216,1910,1910,0,127.005742,37.28216547
수원여객,3,일반형시내버스,글로벌청소년드림센터.경기도지사공관,202000204,1338,1221,117,1940,1940,0,127.00605729999998,37.28217974
수원여객,3,일반형시내버스,화서시장.병무청입구.고등동행정복지센터,202000205,3988,3451,537,7261,7261,0,127.0046281,37.28010598
